-171.72969,-18.918932,155.92032,-272.63196,13.049314,65.61525,436.68042,465.89685,36.722248,75.66794,-135.57373,-28.508455,15.071865,58.748123,-66.73069,11.014686,2474.7478,-66.1972,-16.476011,-20.417246,241.18355,78.130516,51.007893,-84.87779,-274.26672,45.172573,-130.83595,-85.30552,-109.26274,-41.387432,-105.727516,-354.46948,-291.643,-34.32834,11.653186,-5.1969643,-45.298843,-132.64078,1093.4052,-56.102448,-2040.677,147.0718,298.18134,-177.86073,-418.17258,-183.93973,214.85056,-42.429882,-421.14362,12.69427,503.72006,49.788845,-496.3703,15.448073,315.50238,217.69254,5.187713,-491.57712,113.410576,257.0337,103.48947,347.57193,130.99106,-196.77625,-70.86234,13.957157,-65.57718,38.02626,-142.30464,-49.390316,82.97488,1174.9916,-0.18518716,-142.76942,-59.738617,12.145019,796.3203,-454.95258,249.13037,-28.050755,-276.1869,297.05014,-361.87268,-111.725174,-96.43075,170.26202,157.63324,327.16785,-116.95903,48.52892,-771.0726,43.388187,-207.69724,127.43301,-69.04404,-227.7613,42.31391,4.056623,-70.28204,-49.846172,105.81836,176.53642,-61.261425,-130.44295,183.53052,-17.581741,366.81424,53.0261,-312.2835,6.6099076,-66.953735,119.53909,57.619102,54.283615,-1065.4845,-129.54034,29.328949,93.79248,359.72385,-112.58438,-112.89563,238.373,-339.28336,171.50409,-167.259,366.68314,-45.507175,146.45018,143.15808,3.0584846,1380.286,-60.423397,153.11134,109.059494,320.2776,209.92206,85.05058,-12.948692,-346.2187,-13.594797,29.964714,91.09682,-208.70503,184.96991,76.18025,-246.75273,55.400368,-13.979068,-51.345764,131.6578,150.59525,9.321235,141.75536,217.06717,206.86769,-231.38483,-460.739,94.43576,-34.152184,-150.72385,-546.0961,-388.65448,145.45303,-164.01689,-0.92176026,2547.0178,-27.375988,-199.3059,173.64684,-130.57529,-127.09005,488.91977,-113.10692,0.30369863,124.82961,-35.407627,-174.53784,158.90437,-235.71564,-175.15701,76.644936,-128.37766,55.2756,31.800915,-24.67323,225.50081,687.1084,-483.69257,-67.22713,-152.1172,22.324936,3.4287686,-146.30167,177.69524,-403.11044,10.929317,74.60856,-864.6277,-15.887257,-328.4653
-173.28476,-7.59231,154.65208,-274.29645,4.330856,63.257298,440.1082,465.29663,13.336196,101.015526,-132.11295,-27.878868,13.437005,69.4011,-60.82357,15.2362385,2494.3618,-60.58888,10.903763,-0.8219797,234.80121,57.670532,72.52829,-87.60781,-265.31036,47.848885,-133.82988,-95.443924,-95.5047,-37.73806,-100.33632,-356.5234,-294.60443,-36.63731,-0.19199114,-7.22234,-57.786827,-118.06278,1102.631,-58.106815,-2053.8806,146.58922,299.7962,-170.19418,-419.7852,-189.29887,220.15044,-23.922884,-427.1493,20.348415,502.5445,52.53682,-492.69766,24.039991,310.41327,222.51466,12.148086,-496.19656,113.98139,258.31818,100.87812,346.40442,135.7216,-193.73796,-69.057175,14.442034,-63.976273,12.738074,-139.82568,-40.934864,95.154655,1180.4504,23.398758,-125.67144,-47.05886,-0.93104374,799.60187,-461.12793,249.15648,-2.2239277,-278.331,295.09616,-359.95703,-111.78611,-76.53922,166.40674,153.6461,331.34686,-112.67685,67.909584,-775.4486,45.765076,-205.1914,101.55051,-81.23603,-217.55376,65.83857,21.088259,-54.008278,-48.208565,107.64994,171.91542,-31.304976,-134.8834,189.07672,-22.425112,374.308,44.067608,-310.95828,-4.6046205,-52.01772,128.48672,62.821186,57.54388,-1071.9724,-135.05821,41.079643,97.310486,360.6308,-110.70187,-105.45331,240.94196,-340.89993,172.1893,-153.12317,365.87866,-30.118452,134.67885,132.92761,27.85293,1390.444,-61.83181,139.24574,105.77627,320.36166,211.61732,73.50063,6.7942376,-348.68076,-24.169527,30.58511,87.940865,-212.92592,182.74683,82.382576,-245.42032,35.812687,-22.983614,-47.652485,139.18457,151.668,36.531338,141.86229,216.60747,206.05496,-236.1665,-466.8301,87.572365,-2.648021,-130.53543,-551.1852,-386.4203,155.9104,-167.55797,3.4050553,2571.671,-28.70253,-202.62329,177.95232,-136.41779,-135.12872,487.7339,-112.62828,3.654388,117.35335,-56.0097,-181.00882,148.11948,-234.81305,-169.60556,52.605278,-121.04572,53.305523,51.10144,1.327498,223.9962,692.72723,-485.07138,-52.404884,-157.73813,20.954947,28.835577,-151.0068,177.71222,-400.72464,-13.561438,61.96457,-867.7006,-3.9268208,-331.29675
-167.02914,-26.727928,155.62813,-268.7451,18.433954,62.477093,429.96054,456.91583,37.773525,65.32063,-135.03316,-32.937798,19.283382,58.173553,-72.263336,13.407806,2410.6309,-73.24941,-27.862965,-21.02755,240.89612,94.96519,33.81998,-84.500694,-266.71817,44.28465,-129.08961,-83.41823,-106.00359,-43.6342,-109.27398,-344.68243,-288.05853,-32.94605,19.931911,-11.561188,-41.862484,-135.34781,1065.2501,-52.549297,-1990.0211,145.6324,291.22885,-176.53413,-410.43906,-182.99103,211.84462,-53.981987,-414.38168,9.896314,491.73767,53.75546,-491.91296,15.22393,307.95383,216.09758,3.2507377,-480.80103,113.65586,254.60275,105.25702,341.04333,124.92074,-194.66025,-67.00685,19.559746,-67.02048,51.048138,-136.00034,-50.47876,78.04567,1153.849,-13.3211155,-140.01123,-69.130264,11.412471,779.4858,-446.7805,239.80841,-43.673553,-275.63635,292.11758,-362.56882,-108.2771,-106.89711,170.265,153.41685,319.80475,-117.13849,49.12118,-751.9493,48.0461,-211.50153,140.74379,-61.555714,-216.93419,38.372826,-0.7861341,-73.15001,-49.74491,105.091576,170.43114,-70.43657,-128.868,178.57423,-19.490496,363.79233,62.287956,-303.88705,7.753124,-84.081924,125.536964,53.85594,50.80137,-1040.9658,-128.44102,28.2871,86.69639,347.40887,-105.27824,-116.15137,230.81625,-332.9817,167.62512,-162.92535,357.12045,-49.767582,149.42389,140.95532,7.464021,1345.7903,-62.26016,149.20848,112.97945,316.23306,203.46559,84.92465,-11.480174,-343.56708,0.31102037,28.414413,84.47972,-204.48058,179.99284,76.41257,-241.75723,48.103756,-4.792304,-51.66003,133.54868,144.00896,6.847385,144.2249,213.9686,196.21982,-224.96007,-456.8533,85.71417,-48.59692,-149.93471,-535.86017,-380.26712,139.22491,-167.9753,0.8830056,2481.1616,-27.162664,-198.18477,167.70058,-134.91158,-122.50419,478.4113,-110.35855,-1.3600858,129.84587,-24.953857,-172.24698,161.64497,-231.33406,-169.61853,84.45896,-128.19278,51.73133,14.289266,-31.4296,219.89955,674.3021,-472.61456,-81.164536,-150.31462,20.219364,-2.7045834,-145.61568,179.49254,-386.62842,18.441065,88.10187,-842.30664,-26.552654,-318.67297
-171.69128,-14.15675,153.90494,-276.9338,12.441097,68.04323,442.5999,469.3974,30.182909,78.528305,-134.22545,-29.115345,13.757387,66.076904,-61.03802,10.951453,2519.4045,-52.92491,-10.85436,-9.747174,241.83162,74.28192,58.27562,-86.88968,-266.88605,48.19494,-131.83755,-91.592735,-106.7835,-35.798225,-104.70307,-356.79092,-293.86304,-34.304512,11.1258545,-8.367046,-49.833958,-129.08096,1114.0056,-59.713108,-2071.4177,146.092,301.4665,-174.04851,-422.8186,-187.90634,220.35278,-32.77609,-428.38208,16.376596,506.62036,50.072903,-496.2401,20.412916,311.45612,220.60654,10.222978,-501.64322,112.99422,259.51254,101.05858,349.60577,130.9503,-198.58974,-71.18843,15.821713,-70.07915,32.82422,-143.3494,-47.7713,92.39722,1191.1506,5.0737233,-136.59303,-50.635303,5.8829083,805.9967,-466.35516,252.44432,-16.583834,-278.31528,297.54883,-362.20322,-117.30279,-87.11746,171.16956,156.82469,331.57138,-115.951904,56.39448,-783.1931,48.859406,-208.99615,120.751076,-74.17175,-219.74644,49.77535,12.730394,-67.24474,-50.58073,108.019066,177.33002,-49.41088,-133.05328,190.04678,-19.891232,375.746,47.60438,-315.3323,9.198399,-68.95889,127.268745,64.1457,52.355602,-1081.1447,-135.21848,30.36555,97.70336,364.4455,-107.572784,-112.121376,243.84027,-345.72003,173.10461,-160.87749,369.40707,-39.996334,145.81723,142.00084,18.169537,1402.1406,-65.973145,141.84041,106.635826,322.24933,211.85457,82.39165,0.35049605,-349.96463,-15.513641,29.396255,88.37929,-212.50494,185.50546,72.04301,-249.08969,43.783173,-14.816409,-50.424656,137.47516,152.58391,20.579254,140.43803,218.3368,208.19913,-237.03758,-468.18774,89.63774,-17.59417,-140.03163,-553.87213,-391.16708,155.65466,-161.06413,1.04002,2594.6594,-26.988213,-202.13078,175.3386,-131.64062,-130.61732,489.60513,-112.370926,2.6778066,122.58216,-33.072857,-178.60287,155.2174,-240.31497,-170.1209,68.71661,-126.01653,55.368187,40.606876,-14.621613,228.26822,696.5206,-489.3985,-67.92179,-159.69818,17.885288,11.564704,-154.57735,177.70415,-404.8876,8.156052,66.352295,-875.8674,-10.41214,-332.61115
-168.29446,-29.415386,158.15878,-267.01477,15.182458,61.764126,429.14642,460.34,40.37319,69.211136,-136.35603,-32.215527,17.727541,52.274467,-73.1202,12.6462965,2407.4277,-80.54532,-25.249018,-28.468197,240.94566,88.10762,36.680576,-83.343025,-273.03778,43.33097,-128.27612,-78.88948,-106.90421,-45.109303,-108.54117,-344.9555,-288.87466,-34.97741,15.5093975,-9.724568,-42.411476,-136.88083,1064.8708,-50.16103,-1991.6611,145.26268,291.74237,-176.69238,-409.90677,-182.1611,210.62228,-55.870144,-414.6977,8.930031,494.04123,50.839607,-493.5804,13.933447,310.87347,213.853,0.9194581,-481.74493,111.22899,254.43881,103.75825,342.11316,126.392365,-194.74672,-67.13189,18.388788,-63.30037,47.254612,-137.17513,-49.232613,73.76259,1151.2054,-9.219227,-142.35812,-71.82935,15.99404,778.6955,-441.99774,241.54683,-44.917988,-276.8191,292.35492,-361.6524,-106.005646,-106.811966,168.52776,154.5122,319.65567,-118.26525,43.845516,-752.60187,44.095318,-209.29079,139.28563,-62.419712,-225.90924,35.728043,-5.460561,-73.42012,-47.780373,104.396904,171.84557,-71.95239,-129.53535,176.60773,-16.860298,361.06055,60.1557,-304.13162,3.3918982,-73.608665,119.7032,53.98589,50.560474,-1040.6141,-127.449715,26.98303,85.66163,346.8914,-108.763084,-115.55117,231.00249,-332.4419,168.57707,-167.27473,358.20282,-52.239082,148.60625,143.67554,-4.7696776,1346.26,-57.278923,156.4376,110.5957,315.4145,205.1576,86.80994,-21.488348,-343.93228,-5.1731195,31.090942,89.882355,-205.50894,179.91982,80.78701,-240.99791,59.12866,-8.362248,-53.866917,131.92404,144.129,2.052713,144.8334,215.25114,198.09393,-224.82097,-453.99814,92.09151,-52.176517,-155.99117,-535.75977,-380.05673,134.9459,-167.45816,1.2388524,2479.8374,-27.477005,-196.90558,167.55391,-133.10281,-120.60988,481.10876,-112.33609,-2.895334,129.53346,-33.711597,-168.36507,164.63284,-229.03491,-172.32652,84.51724,-130.60678,53.935425,17.286182,-33.8088,219.96474,673.46893,-473.32053,-74.59254,-148.89854,22.610485,-3.338336,-139.5002,178.85207,-391.07498,15.86117,89.36153,-844.6444,-26.836903,-319.73495
-175.72652,-18.94553,163.99248,-280.86957,0.89490646,65.18277,444.63058,474.22455,7.0597177,110.25302,-127.64572,-33.224117,15.784929,75.85795,-48.32433,13.755238,2534.2808,-59.088127,9.601089,5.1156955,245.51492,65.15009,79.46243,-82.773674,-265.75925,67.496086,-138.49954,-97.00101,-112.563065,-38.969418,-98.03392,-360.3603,-293.49106,-34.213024,-1.9828784,9.585871,-59.282307,-123.214195,1116.335,-66.50863,-2081.4712,152.57422,300.7436,-169.18224,-425.73923,-187.42561,215.15547,-19.694487,-430.23898,7.7264123,511.81467,50.056038,-498.64697,51.857025,310.3446,223.39459,12.004508,-501.9831,117.162964,271.65735,108.17489,353.56775,133.71948,-195.0011,-75.23365,19.348736,-69.775696,4.676743,-146.24147,-36.606586,105.3623,1198.6764,27.610022,-132.6347,-54.664986,-2.093795,813.08746,-469.37955,256.50516,8.244905,-275.8203,301.2152,-366.25305,-110.34547,-76.1843,176.51234,158.52725,334.4221,-116.78437,70.06449,-784.92395,60.557278,-214.02042,114.817474,-96.36526,-210.84483,77.04879,9.746321,-54.73491,-43.214405,112.62428,175.85544,-29.310452,-139.7922,189.8939,-57.871967,378.25443,58.315784,-314.09433,-7.085552,-64.3048,144.3429,62.341877,41.8811,-1082.538,-134.74179,35.96488,104.95916,365.48633,-95.83384,-111.20621,248.98312,-345.48178,175.34093,-162.77864,374.19485,-30.491402,141.03242,142.90417,37.580906,1407.7279,-96.66518,143.88538,101.6096,322.89032,209.33987,71.353806,3.7108927,-349.25577,-44.79125,34.44208,92.59007,-218.60492,188.70099,78.797325,-251.71042,31.424208,-28.007404,-47.60614,132.58517,158.6837,49.8598,146.25291,217.44525,214.71294,-242.16064,-471.2142,92.93008,9.730448,-129.4194,-556.95483,-397.82593,171.12483,-179.87738,1.4118305,2608.1064,-25.355284,-210.71753,182.10858,-135.24455,-142.9773,493.6372,-114.07317,16.038504,116.20377,-47.92017,-191.63777,156.26936,-245.04233,-172.6714,58.435925,-128.28241,59.270733,66.750786,8.866916,224.38583,701.0653,-494.39658,-63.578533,-160.81345,13.971569,35.82885,-159.29758,185.98335,-406.04825,-4.2573667,58.325623,-883.3134,15.511515,-339.07913
-168.89061,-34.096317,166.1786,-284.24237,5.892152,64.59637,443.3107,475.87714,14.424087,92.61835,-128.22438,-37.85472,22.3027,74.485886,-42.98328,16.903847,2516.88,-59.77658,-14.836767,1.9177958,261.88104,94.84797,59.084682,-77.29933,-260.84915,71.015175,-137.94014,-98.134315,-127.53514,-44.133167,-103.749146,-352.29193,-290.16556,-25.93529,13.021701,11.834956,-51.749447,-134.83733,1103.8877,-73.65124,-2065.0952,152.11746,297.63126,-172.21199,-425.69913,-182.24146,204.76567,-35.568523,-423.8661,-3.8147082,510.93286,47.726532,-501.7825,62.9381,307.4931,220.66008,13.011397,-498.74835,121.63843,278.3459,117.24708,355.408,129.7806,-197.20853,-81.502556,20.335056,-79.963974,25.096848,-147.64993,-40.94297,100.87177,1196.0236,4.662708,-142.5466,-64.65673,0.88522345,810.386,-466.47455,253.59233,-8.491885,-270.71643,302.12784,-374.68173,-110.0425,-91.681564,187.40889,162.22879,329.54266,-122.46447,65.14254,-779.3139,76.27848,-224.92502,144.52571,-87.70343,-201.18488,67.83844,-2.3592303,-63.296707,-43.59902,113.128174,178.58067,-50.406845,-138.20163,182.47137,-74.77313,376.4509,73.11497,-311.42896,4.2937,-96.8091,159.65958,55.59685,27.086618,-1076.0486,-127.11528,25.706085,106.55915,360.3965,-80.68796,-121.85859,244.6069,-345.3131,174.73393,-169.26425,371.85425,-37.470757,152.90396,151.46677,43.54293,1393.3862,-114.24209,145.82768,105.1312,323.67474,203.53503,75.07479,-0.5442943,-347.9636,-36.82312,33.2577,92.02566,-218.60625,188.06999,67.72611,-253.40912,29.259895,-16.031815,-49.59836,125.97277,155.84016,39.212837,149.47801,214.71727,209.6312,-238.76527,-465.74625,84.828,-12.147379,-133.94371,-553.3212,-401.70834,177.64932,-181.80052,-6.274159,2585.115,-20.943314,-213.06569,175.56378,-132.53627,-137.85399,491.71118,-110.633545,23.864594,123.059845,-17.22839,-187.86533,165.25401,-249.93912,-171.72882,77.100075,-133.91205,64.28456,49.77693,-4.6031513,221.37653,698.10956,-489.31738,-89.40597,-159.3035,10.505113,21.53761,-168.03406,194.08162,-401.36636,20.80601,67.6628,-875.1701,12.593767,-335.62207
-170.54915,-20.520864,164.55261,-281.68756,0.33011883,61.400154,440.44897,467.40787,-5.1265545,113.1212,-127.58789,-36.858547,20.681824,83.550995,-46.0443,20.259022,2491.836,-60.601753,6.1990404,17.795586,251.10103,78.41711,74.554565,-82.78803,-254.06729,72.047775,-138.22195,-104.17888,-112.108376,-42.17606,-100.50545,-349.86545,-290.49338,-28.882944,3.0574498,9.662582,-60.665436,-121.958855,1094.5403,-72.12131,-2045.9843,151.7609,295.67096,-167.76807,-421.71695,-185.62312,209.5795,-22.690254,-425.0109,4.5631857,502.84848,52.996677,-496.09564,65.09909,304.70044,222.32745,15.16735,-493.494,122.31841,272.6964,114.376396,350.18124,132.04614,-194.15108,-75.1094,25.379679,-76.541245,7.7566853,-142.28574,-33.76295,108.07349,1186.8549,23.197315,-129.27214,-57.448727,-8.6272745,802.5154,-466.85904,250.24104,8.491648,-272.63107,297.7971,-370.9052,-106.94513,-78.12551,180.44794,154.91692,329.8897,-118.806946,83.34384,-771.4395,73.29996,-221.01549,121.312164,-95.33687,-196.70473,88.3728,13.982,-52.7845,-41.047295,116.02412,172.1572,-23.210537,-138.38887,183.64632,-75.61803,375.07803,67.30945,-307.9029,-8.018965,-82.57292,161.86311,57.887165,36.21852,-1067.0165,-131.76488,41.24223,105.27823,357.84827,-84.58977,-111.43426,242.89186,-341.2753,171.8002,-154.88098,369.50714,-24.014814,141.29782,139.89168,59.34489,1384.6945,-110.66118,134.26598,105.68079,321.43314,202.91986,64.35259,18.927355,-346.12988,-42.102924,33.762596,84.24534,-218.89417,184.82253,76.302376,-250.26595,12.285665,-25.300272,-46.190163,131.23232,155.76099,60.092552,150.83588,212.25116,205.36133,-237.87294,-469.33902,81.656746,13.363106,-117.19658,-553.4268,-391.5863,177.40451,-186.49438,-1.15177,2561.7178,-20.941912,-213.56198,178.58586,-140.96661,-142.42238,488.2921,-107.86802,22.51801,117.2182,-37.36758,-196.42505,154.63431,-245.76811,-167.69545,55.76077,-123.93219,59.35886,62.19842,14.193589,220.25941,696.12164,-487.60242,-75.78095,-161.06686,10.322673,43.009995,-169.62971,190.01994,-391.69794,-3.7484818,58.237034,-867.0977,16.974098,-331.98703
-171.1588,-21.560503,156.9807,-273.36908,11.179743,64.403694,436.55185,465.98474,30.869766,80.780045,-133.94246,-30.668552,15.36065,60.925198,-62.868206,12.210515,2476.7583,-64.897964,-15.257702,-16.810608,243.83519,79.52557,54.016075,-83.12248,-269.3439,49.6137,-131.53294,-87.065254,-111.8269,-40.514603,-105.25414,-351.76193,-290.86157,-33.14567,10.599486,-2.9929118,-47.09746,-131.37427,1094.6564,-59.1531,-2040.7432,147.40901,298.63257,-174.46803,-416.7746,-184.4791,214.50537,-39.278313,-422.8451,10.076933,501.89355,49.37409,-495.03473,24.813643,313.5972,217.28319,5.7099586,-494.7243,113.0277,259.86273,106.05696,348.26627,129.33188,-196.70038,-72.98983,15.537719,-67.501495,32.759735,-143.29395,-47.4135,85.952614,1175.1892,2.844025,-141.69724,-59.902027,10.338409,796.38153,-456.58362,249.87274,-22.671072,-274.45413,296.3898,-362.8742,-110.9965,-92.624374,172.90413,156.14264,326.8262,-117.49564,51.779552,-772.2202,50.42607,-209.20786,128.42464,-72.07812,-220.89543,46.279007,3.6931844,-68.24342,-47.166904,107.63601,176.05821,-56.672333,-130.36159,182.94438,-27.433174,369.2535,55.33131,-312.58545,5.4808927,-70.91438,125.98265,59.50043,48.929565,-1063.8682,-131.08469,28.370026,95.56777,359.77783,-107.04279,-113.53753,239.52774,-340.6461,172.28276,-165.7783,366.18555,-44.902653,145.41904,143.73955,11.49528,1379.5287,-69.65562,150.12949,106.72368,318.57,207.59315,83.01171,-9.069022,-346.51575,-19.395962,31.617023,91.6988,-210.34386,184.17378,74.06153,-246.39229,49.87605,-15.985065,-51.166523,131.42062,152.62048,16.215038,142.69884,216.10855,205.23901,-233.68852,-460.79416,92.656906,-27.938574,-145.9504,-547.04816,-389.0273,151.3031,-164.55557,-0.4790679,2549.4827,-25.136692,-201.08543,173.51183,-129.59164,-130.31583,488.25647,-112.487434,5.4372516,122.65877,-32.336678,-175.0766,160.6618,-236.20357,-172.74297,74.68017,-127.94274,57.27554,37.847694,-19.899712,225.33029,688.77765,-484.15692,-70.23567,-155.0222,18.834593,6.485635,-149.11621,179.4125,-402.40677,11.175848,70.5844,-864.4865,-9.4009075,-328.43402
-165.79688,-33.547417,165.14108,-278.08786,3.5282848,61.684795,434.24527,464.08133,6.8234987,98.4364,-129.5697,-36.738937,26.559761,75.44713,-49.889267,21.74415,2444.1436,-69.5214,-11.035694,3.5684505,256.96664,94.40937,56.238174,-75.071014,-257.63284,68.379425,-137.54462,-97.05051,-120.075935,-49.264675,-104.05128,-345.09235,-284.9616,-24.096035,11.86719,10.319956,-51.266125,-132.7908,1067.1323,-70.42442,-2010.6144,151.08313,289.99588,-173.3855,-416.3828,-179.53854,199.35895,-40.910942,-413.97296,-3.3043766,500.05594,50.010437,-498.05493,64.04539,305.683,219.27878,12.231939,-481.09253,124.36661,276.12323,117.978065,347.26624,130.50955,-193.59116,-78.338,24.171427,-77.600525,25.702385,-139.74538,-36.8832,94.94252,1172.516,6.929243,-140.97795,-70.653725,-1.8066319,791.862,-455.5522,245.17819,-13.184137,-268.1454,296.20566,-377.13748,-102.115005,-93.23181,185.96555,158.0435,321.31705,-120.740105,69.27274,-756.7264,76.550865,-224.74907,143.35721,-84.58571,-197.94342,75.156876,-2.5196836,-60.672985,-39.053677,112.18815,173.69398,-46.323296,-135.90337,176.41525,-77.61063,369.62598,76.98473,-301.95596,-3.3432531,-96.265816,159.20871,48.279907,30.061638,-1047.1549,-121.88045,35.046738,103.27219,348.62747,-81.482,-119.71386,235.89186,-334.25748,170.06056,-165.52524,363.47165,-35.402206,149.86946,144.19058,44.79468,1358.4535,-111.6885,144.07687,109.38607,321.30887,199.17528,71.41966,2.774836,-340.7864,-34.93247,33.23408,89.9528,-215.54178,182.00797,74.92709,-246.5819,27.290236,-15.540287,-46.19476,121.562515,150.955,44.432976,151.74136,209.39641,203.05421,-232.6901,-459.603,81.1919,-12.422755,-132.72443,-543.91534,-390.52682,171.12076,-188.1596,-5.3719726,2510.4473,-19.280924,-211.74435,171.09885,-137.61215,-134.95515,484.4999,-107.105095,24.805481,122.05228,-25.505327,-188.83853,163.77625,-245.51732,-170.62534,73.19528,-131.65112,61.538387,45.230328,-4.3883643,215.9446,688.2444,-481.3042,-87.39255,-153.54277,10.348682,27.57667,-165.74481,194.03276,-386.85797,12.9454975,71.4548,-854.6589,8.804871,-324.94855
